1
360	119	509	20	0	1	100	12	20	32	0	1	0	//[Devil Square Ticket]
361	119	509	21	0	1	900	12	21	32	0	1	0	//[Devil Square Ticket]
362	117	509	22	0	1	100	13	22	32	0	1	0	//[Blood Castle Ticket]
363	117	509	23	0	1	900	13	23	32	0	1	0	//[Blood Castle Ticket]
364	105	509	29	0	1	150	19	29	32	0	1	0	//[Illusion Temple Ticket]
365	105	509	30	0	1	1350	19	30	32	0	1	0	//[Illusion Temple Ticket]
366	57	509	73	0	1	80	47	73	32	0	1	0	//[Kalima Ticket]
367	57	509	74	0	1	720	47	74	32	0	1	0	//[Kalima Ticket]
371	97	509	0	0	1	20	23	39	46	0	1	0	//[Elite Healing Potion]
372	95	509	0	0	1	20	24	40	46	0	1	0	//[Elite Mana Potion]
384	535	0	1111	0	2	150	901	1111	58	0	1	0	//Pet Panda
385	535	0	1112	0	2	700	901	1112	58	0	1	0	//Pet Panda
387	536	0	1114	0	2	150	902	1114	58	0	1	0	//Pet Panda
388	536	0	1115	0	2	700	902	1115	58	0	1	0	//Pet Panda
396	539	0	1123	0	2	150	905	1123	58	0	1	0	//Pet Skeleton
397	539	0	1124	0	2	700	905	1124	58	0	1	0	//Pet Skeleton
399	540	0	1126	0	2	150	906	1126	58	0	1	0	//Pet Skeleton
400	540	0	1127	0	2	700	906	1127	58	0	1	0	//Pet Skeleton
402	541	0	1129	0	2	100	907	1129	58	0	1	0	//Demon
403	541	0	1130	0	2	500	907	1130	58	0	1	0	//Demon
404	541	0	1131	0	2	1400	907	1131	58	0	1	0	//Demon
406	542	0	1133	0	2	100	908	1133	58	0	1	0	//Demon
407	542	0	1134	0	2	500	908	1134	58	0	1	0	//Demon
408	542	0	1135	0	2	1400	908	1135	58	0	1	0	//Demon
410	543	0	1137	0	2	150	909	1137	59	0	1	0	//Seal of Wealth
411	543	0	1138	0	2	350	909	1138	59	0	1	0	//Seal of Wealth
412	543	0	1139	0	2	700	909	1139	59	0	1	0	//Seal of Wealth
413	543	0	1140	0	2	2100	909	1140	59	0	1	0	//Seal of Wealth
415	544	0	1142	0	2	100	910	1142	59	0	1	0	//Seal of Ascension
416	544	0	1143	0	2	250	910	1143	59	0	1	0	//Seal of Ascension
417	544	0	1144	0	2	500	910	1144	59	0	1	0	//Seal of Ascension
418	544	0	1145	0	2	1400	910	1145	59	0	1	0	//Seal of Ascension
420	545	0	1147	0	2	150	911	1147	59	0	1	0	//Master Seal of Wealth
421	545	0	1148	0	2	700	911	1148	59	0	1	0	//Master Seal of Wealth
422	545	0	1149	0	2	2100	911	1149	59	0	1	0	//Master Seal of Wealth
423	545	0	1150	0	2	1400	911	1150	59	0	1	0	//Seal of Ascension
427	548	0	0	0	2	30	914	1156	34	0	1	0	//Scroll of Defense
428	549	0	0	0	2	30	915	1158	34	0	1	0	//Scroll of Mana
429	550	0	0	0	2	30	916	1160	34	0	1	0	//Scroll of Health
430	551	0	0	0	2	30	917	1162	34	0	1	0	//Scroll of Wrath
431	552	0	0	0	2	30	918	1164	34	0	1	0	//Scroll of Wizardry
432	553	0	0	0	2	30	919	1166	34	0	1	0	//Scroll of Quickness
end
