1
363	117	509	23	0	1	900	13	23	32	0	1	0	//[Blood Castle Ticket]
364	105	509	29	0	1	150	19	29	32	0	1	0	//[Illusion Temple Ticket]
365	105	509	30	0	1	1350	19	30	32	0	1	0	//[Illusion Temple Ticket]
366	57	509	73	0	1	80	47	73	32	0	1	0	//[Kalima Ticket]
367	57	509	74	0	1	720	47	74	32	0	1	0	//[Kalima Ticket]
370	5	509	0	0	1	40	76	129	46	0	1	0	//[Elite SD Potion]
371	97	509	0	0	1	20	23	39	46	0	1	0	//[Elite Healing Potion]
372	95	509	0	0	1	20	24	40	46	0	1	0	//[Elite Mana Potion]
373	528	508	1095	0	0	100	894	1095	22	0	1	0	//Scroll of Protection
374	528	508	1096	0	0	500	894	1096	22	0	1	0	//Scroll of Protection
376	529	508	1098	0	0	150	895	1098	22	0	1	0	//Scroll of Quickness
377	529	508	1099	0	0	700	895	1099	22	0	1	0	//Scroll of Quickness
379	530	508	1101	0	0	150	896	1101	22	0	1	0	//Scroll of Wrath
380	530	508	1102	0	0	700	896	1102	22	0	1	0	//Scroll of Wrath
382	531	508	1104	0	0	150	897	1104	22	0	1	0	//Scroll of Wizardry
383	531	508	1105	0	0	700	897	1105	22	0	1	0	//Scroll of Wizardry
385	532	508	1107	0	0	150	898	1107	22	0	1	0	//Scroll of Strengthener
386	532	508	1108	0	0	700	898	1108	22	0	1	0	//Scroll of Strengthener
388	533	508	1110	0	0	150	899	1110	22	0	1	0	//Scroll of Battle
389	533	508	1111	0	0	700	899	1111	22	0	1	0	//Scroll of Battle
end
